id,candidate_length,in_candidates,response,answer
1414,9,True,Ice hockey at the 2006 Winter Olympics,2006 Winter Olympics
1415,1,True,2006 Men's World Ice Hockey Championships,2006 Men's World Ice Hockey Championships
1416,8,True,Sweden,Sweden men's national ice hockey team
1417,1,True,2010 Men's World Ice Hockey Championships,2010 Men's World Ice Hockey Championships
1418,7,False,notInC,Period 4 element
1419,8,True,Gallium,Gallium
1420,9,True,Germanium,Germanium
1421,9,True,Arsenic,Arsenic
1422,6,True,Selenium,Selenium
1423,10,True,Bromine,Bromine
1424,1,True,Boron group,Boron group
1425,9,True,Boron,Boron
1426,8,True,Aluminium,Aluminium
1427,6,True,Scandium,Scandium
1428,9,True,Yttrium,Yttrium
1429,10,True,Lanthanum,Lanthanum
1430,6,True,Scandium,Scandium
1431,9,True,Yttrium,Yttrium
1432,10,True,Lanthanum,Lanthanum
1433,1,True,Group 3 element,Group 3 element
1434,1,True,Noble gas,Noble gas
1435,1,True,Boron group,Boron group
1436,1,True,Inert pair effect,Inert pair effect
1437,1,True,notInKB,notInKB
1438,10,True,Italy,Italy
1439,2,True,Pharmacology,Pharmacology
1440,2,True,Nobel Prize in Physiology or Medicine,Nobel Prize in Physiology or Medicine
1441,2,True,Neurotransmitter,Neurotransmitter
1442,2,True,Histamine,Histamine
1443,3,True,Allergy,Allergy
1444,6,True,Pharmacology,Chemotherapy
1445,1,True,Sulfonamide (medicine),Sulfonamide (medicine)
1446,2,True,Sympathetic nervous system,Sympathetic nervous system
1447,1,True,Curare,Curare
1448,9,True,The New York Times,The New York Times
1449,1,True,Fleurier,Fleurier
1450,6,True,Switzerland,Switzerland
1451,1,True,University of Geneva,University of Geneva
1452,2,True,Pasteur Institute,Pasteur Institute
1453,10,True,Paris,Paris
1454,1,True,Istituto Superiore di Sanità,Istituto Superiore di Sanità
1455,10,True,Rome,Rome
1456,1,True,University of Sassari,University of Sassari
1457,9,True,London,London
1458,10,True,Sydney,Sydney
1459,1,True,Sydney Grammar School,Sydney Grammar School
1460,8,True,University of Sydney,University of Sydney
1461,1,True,Bachelor of Arts,Bachelor of Arts
1462,1,True,New South Wales Legislative Assembly,New South Wales Legislative Assembly
1463,10,False,notInC,Liberal Reform Party (Australia)
1464,1,True,Electoral district of Sydney-Fitzroy,Electoral district of Sydney-Fitzroy
1465,4,True,"Darlinghurst, New South Wales",Electoral district of Darlinghurst
1466,10,False,notInC,Electoral district of Sydney
1467,4,True,Proportional representation,Proportional representation
1468,10,True,"Paddington, New South Wales",Electoral district of Paddington (New South Wales)
1469,4,True,Municipality of Woollahra,Electoral district of Woollahra
1470,8,True,Nationalist Party of Australia,Nationalist Party of Australia
1471,9,True,Speaker of the New South Wales Legislative Assembly,Speaker of the New South Wales Legislative Assembly
1472,4,True,James Dooley (politician),James Dooley (politician)
1473,10,True,Australian Labor Party,Australian Labor Party
1474,5,True,George Fuller (Australian politician),George Fuller (Australian politician)
1475,2,True,Bertram Stevens (politician),Bertram Stevens (politician)
1476,1,True,"Darling Point, New South Wales","Darling Point, New South Wales"
1477,9,True,English people,English people
1478,10,True,Cricket,Cricket
1479,2,True,Seam bowling,Seam bowling
1480,10,True,Metropolitan Borough of Oldham,Oldham
1481,10,True,Greater Manchester,Greater Manchester
1482,8,True,Lancashire County Cricket Club,Lancashire County Cricket Club
1483,2,True,List A cricket,List A cricket
1484,8,True,Gloucestershire County Cricket Club,Gloucestershire County Cricket Club
1485,9,True,Nottinghamshire County Cricket Club,Nottinghamshire County Cricket Club
1486,9,True,County Durham,Durham County Cricket Club
1487,7,True,First-class cricket,First-class cricket
1488,10,True,Essex,Essex County Cricket Club
1489,6,True,Surrey,Surrey County Cricket Club
1490,9,True,Sussex,Sussex County Cricket Club
1491,2,True,notInKB,notInKB
1492,1,True,Lancashire Cricket Board,Lancashire Cricket Board
1493,1,True,notInKB,notInKB
1494,7,True,Shropshire,Shropshire County Cricket Club
1495,10,True,notInKB,notInKB
1496,10,True,notInKB,notInKB
1497,9,True,Warwickshire County Cricket Club,Warwickshire County Cricket Club
1498,3,True,notInKB,notInKB
1499,10,True,United States,United States
1500,8,True,Basketball,Basketball
1501,6,True,Indiana Pacers,Indiana Pacers
1502,4,True,"Teaneck, New Jersey","Teaneck, New Jersey"
1503,9,True,New Jersey,New Jersey
1504,1,True,Garner Magnet High School,Garner Magnet High School
1505,1,True,"Garner, North Carolina","Garner, North Carolina"
1506,1,True,Hargrave Military Academy,Hargrave Military Academy
1507,1,True,"Chatham, Virginia","Chatham, Virginia"
1508,9,True,North Carolina,North Carolina
1509,6,True,Xavier University,Xavier University
1510,10,True,Cincinnati,Cincinnati
1511,8,True,Ohio,Ohio
1512,1,True,United States Basketball Writers Association,United States Basketball Writers Association
1513,4,True,Sports Illustrated,Sports Illustrated
1514,8,True,University of Connecticut,University of Connecticut
1515,1,True,Emeka Okafor,Emeka Okafor
1516,10,True,Duke Blue Devils men's basketball,Duke University
1517,6,True,Jay Williams (basketball),Jay Williams (basketball)
1518,1,True,J. J. Redick,J. J. Redick
1519,1,True,Shane Battier,Shane Battier
1520,10,False,notInKB,notInKB
1521,10,False,notInKB,notInKB
1522,1,True,notInKB,notInKB
1523,10,True,2005–06 NBA season,2005–06 NBA season
1524,1,True,NBA Most Improved Player Award,NBA Most Improved Player Award
1525,1,True,Boris Diaw,Boris Diaw
1526,7,True,Phoenix Suns,Phoenix Suns
1527,7,True,Center (basketball),Center (basketball)
1528,10,True,2006–07 NBA season,2006–07 NBA season
1529,8,True,Elbow,Elbow
1530,10,True,2007–08 NBA season,2007–08 NBA season
1531,7,True,1995 NBA All-Star Game,2008 NBA All-Star Game
1532,1,True,Chris Paul,Chris Paul
1533,10,True,2008–09 NBA season,2008–09 NBA season
1534,7,True,Utah Jazz,Utah Jazz
1535,3,True,Anterior cruciate ligament,Anterior cruciate ligament
1536,6,True,2011–12 Indiana Pacers season,Indiana Pacers
1537,6,True,notInKB,notInKB
1538,7,True,Tuba,Tuba
1539,9,False,notInC,2003–04 New Orleans Hornets season
1540,9,False,notInC,2004–05 New Orleans Hornets season
1541,2,False,notInC,2005–06 New Orleans/Oklahoma City Hornets season
1542,2,True,New Orleans Pelicans,2006–07 New Orleans/Oklahoma City Hornets season
1543,10,False,notInKB,notInKB
1544,9,False,notInC,2008–09 New Orleans Hornets season
1545,9,False,notInC,2009–10 New Orleans Hornets season
1546,9,False,notInC,2010–11 New Orleans Hornets season
1547,8,False,notInC,2011–12 Indiana Pacers season
1548,8,False,notInC,2004 NBA Playoffs
1549,9,False,notInC,2003–04 New Orleans Hornets season
1550,8,False,notInC,2008 NBA Playoffs
1551,10,False,notInKB,notInKB
1552,9,False,notInC,2009 NBA Playoffs
1553,9,False,notInC,2008–09 New Orleans Hornets season
1554,8,False,notInC,2012 NBA Playoffs
1555,6,False,notInC,2013 NBA Playoffs
1556,8,True,Georgia (country),Georgia (country)
1557,10,True,Rugby football,Rugby union
1558,1,True,RC Toulonnais,RC Toulonnais
1559,9,True,Top 14,Top 14
1560,3,True,notInKB,notInKB
1561,4,True,2011 Rugby World Cup,2011 Rugby World Cup
1562,9,False,notInC,RC Massy
1563,9,True,2008–09 Top 14 season,Top 14
1564,9,True,Montpellier Hérault Rugby,Montpellier Hérault Rugby
1565,10,True,RC Toulonnais,RC Toulonnais
1566,1,True,Carl Hayman,Carl Hayman
1567,7,True,2011 Rugby World Cup,2011 Rugby World Cup
1568,10,False,notInKB,notInKB
1569,10,True,notInKB,notInKB
1570,1,True,Davit Zirakashvili,Davit Zirakashvili
1571,10,True,Georgia (country),Georgians
1572,10,True,England national rugby union team,England national rugby union team
1573,9,True,Wales national rugby union team,Wales national rugby union team
1574,3,True,Lusatia,March of Lusatia
1575,6,True,"Odo II, Margrave of the Saxon Ostmark","Odo II, Margrave of the Saxon Ostmark"
1576,9,False,notInC,"William, Margrave of Meissen"
1577,9,False,notInC,"Otto I, Margrave of Meissen"
1578,1,True,"Egbert I, Margrave of Meissen","Egbert I, Margrave of Meissen"
1579,1,True,"Adalbert II, Count of Ballenstedt","Adalbert II, Count of Ballenstedt"
1580,6,True,Nienburg Abbey,"Nienburg, Saxony-Anhalt"
1581,1,True,Lambert of Hersfeld,Lambert of Hersfeld
1582,10,True,"Henry IV, Holy Roman Emperor","Henry IV, Holy Roman Emperor"
1583,1,True,"Dedi II, Margrave of Lusatia","Dedi II, Margrave of Lusatia"
1584,8,False,notInC,Adelaide of Eilenburg
1585,1,True,"Ernest, Margrave of Austria","Ernest, Margrave of Austria"
1586,3,True,Sorbs,Wends
1587,4,True,Bermuda national cricket team,Bermuda
1588,10,True,Cricket,Cricket
1589,7,True,Batting (cricket),Batting (cricket)
1590,8,True,Bowling (cricket),Bowling (cricket)
1591,1,True,2000 Americas Cricket Cup,2000 Americas Cricket Cup
1592,9,True,Argentina national cricket team,Argentina national cricket team
1593,8,True,Canada national cricket team,Canada national cricket team
1594,2,True,List A cricket,List A cricket
1595,8,True,Leeward Islands,Leeward Islands cricket team
1596,8,True,Windward Islands,Windward Islands cricket team
1597,5,True,Guyana,Guyana national cricket team
1598,3,True,notInKB,notInKB
1599,2,True,2001 ICC Trophy,2001 ICC Trophy
1600,8,True,Namibia,Namibia national cricket team
1601,2,True,2002 ICC Americas Championship,2002 ICC Americas Championship
1602,5,True,The Bahamas,Bahamas national cricket team
1603,8,True,United States national cricket team,United States national cricket team
1604,9,True,England,England
1605,10,True,Cricket,Cricket
1606,7,True,Derbyshire County Cricket Club,Derbyshire County Cricket Club
1607,2,False,notInKB,notInKB
1608,2,True,Muswell Hill,Muswell Hill
1609,6,True,1950 English cricket season,Derbyshire County Cricket Club in 1950
1610,9,True,Northamptonshire County Cricket Club,Northamptonshire County Cricket Club
1611,6,True,Derbyshire County Cricket Club in 1951,Derbyshire County Cricket Club in 1951
1612,8,True,Gloucestershire,Gloucestershire County Cricket Club
1613,8,True,Kent,Kent County Cricket Club
1614,8,True,1955 English cricket season,Derbyshire County Cricket Club in 1955
1615,7,True,Derbyshire County Cricket Club in 1960,Derbyshire County Cricket Club in 1960
1616,9,True,Yorkshire,Yorkshire County Cricket Club
1617,8,False,notInC,Derbyshire County Cricket Club in 1962
1618,9,True,Sussex,Sussex County Cricket Club
1619,9,True,Somerset County Cricket Club,Somerset County Cricket Club
1620,9,True,Hampshire,Hampshire County Cricket Club
1621,7,False,notInC,Derbyshire County Cricket Club in 1963
1622,8,True,1964 Gillette Cup,Friends Provident Trophy
1623,7,True,1964 English cricket season,Derbyshire County Cricket Club in 1964
1624,9,False,notInC,Derbyshire County Cricket Club in 1965
1625,9,True,Glamorgan County Cricket Club,Glamorgan County Cricket Club
1626,8,True,County Championship,County Championship
1627,10,False,notInKB,notInKB
1628,9,False,notInC,Derbyshire County Cricket Club in 1967
1629,10,False,notInKB,notInKB
1630,10,False,notInKB,notInKB
1631,7,True,Derbyshire County Cricket Club,Derbyshire County Cricket Club
1632,8,True,Metropolitan Borough of Rochdale,Rochdale
1633,9,True,England,English people
1634,10,True,Rugby football,Rugby league
1635,9,True,Great Britain national rugby league team,Great Britain national rugby league team
1636,10,True,England national rugby league team,England national rugby league team
1637,8,True,Lancashire,Rugby League War of the Roses
1638,2,True,Rochdale Hornets,Rochdale Hornets
1639,10,True,Halifax RLFC,Halifax RLFC
1640,8,True,Castleford RFC (1896),Castleford Tigers
1641,9,True,Dewsbury Rams,Dewsbury Rams
1642,10,True,England national rugby league team,England national rugby league team
1643,9,True,Great Britain men's national ice hockey team,Great Britain national rugby league team
1644,9,True,Great Britain national rugby league team,Great Britain national rugby league team
1645,10,False,notInC,Test match (rugby league)
1646,10,True,Halifax RLFC,Halifax RLFC
1647,9,True,"Warrington Township, Bucks County, Pennsylvania",Warrington Wolves
1648,9,True,Challenge Cup,Challenge Cup
1649,4,True,Wembley Stadium,Wembley Stadium (1923)
1650,9,True,Challenge Cup,Challenge Cup
1651,1,True,Odsal Stadium,Odsal Stadium
1652,9,True,City of Bradford,Bradford
1653,1,True,Gothic metal,Gothic metal
1654,1,True,Liers in Wait,Liers in Wait
1655,1,True,The Sisters of Mercy,The Sisters of Mercy
1656,10,True,Black Sabbath,Black Sabbath
1657,1,True,Fields of the Nephilim,Fields of the Nephilim
1658,8,True,Charon (mythology),Charon (band)
1659,6,True,Tiamat (band),Tiamat (band)
1660,1,True,Moonspell,Moonspell
1661,3,True,Type O Negative,Type O Negative
1662,9,True,Gothenburg,Gothenburg
1663,2,True,Melodic death metal,Melodic death metal
1664,1,True,Kristian Wåhlin,Kristian Wåhlin
1665,2,True,Alf Svensson (guitarist),Alf Svensson (guitarist)
1666,9,True,Grotesque (band),Grotesque (band)
1667,1,True,At the Gates,At the Gates
1668,2,True,Daniel Svensson,Daniel Svensson
1669,4,True,In Flames,In Flames
1670,2,True,Hans Nilsson (musician),Hans Nilsson (musician)
1671,2,True,Dimension Zero (Swedish band),Dimension Zero (Swedish band)
1672,9,True,Nordic countries,Scandinavia
1673,3,True,Extreme metal,Extreme metal
1674,2,True,notInKB,notInKB
1675,9,True,States and territories of Australia,States and territories of Australia
1676,9,True,Division of South Australia,South Australia
1677,8,True,Adelaide,Adelaide
1678,1,True,Barker Inlet,Barker Inlet
1679,1,True,Gulf St Vincent,Gulf St Vincent
1680,10,True,"St Kilda, South Australia","St Kilda, South Australia"
1681,1,True,Gawler Central railway line,Gawler Central railway line
1682,4,True,"Findon, South Australia","Findon, South Australia"
1683,10,True,"Woodville, South Australia","Woodville, South Australia"
1684,10,True,"Hendon, South Australia","Hendon, South Australia"
1685,9,False,notInC,"Croydon, South Australia"
1686,10,False,notInC,"Exeter, South Australia"
1687,7,True,"North Haven, Maine","North Haven, South Australia"
1688,10,True,"Wingfield, South Australia","Wingfield, South Australia"
1689,10,True,"Salisbury, South Australia","Salisbury, South Australia"
1690,2,True,"Buckland Park, South Australia","Buckland Park, South Australia"
1691,10,True,"St Kilda, South Australia","St Kilda, South Australia"
1692,7,True,Port Adelaide,Port Adelaide
1693,4,True,notInKB,notInKB
1694,6,True,Australian Labor Party,Australian Labor Party
1695,7,True,notInKB,notInKB
1696,1,True,Rod Sawford,Rod Sawford
1697,10,False,notInKB,notInKB
1698,10,True,Liberal Party of Australia,Liberal Party of Australia
1699,10,False,notInKB,notInKB
1700,1,True,notInKB,notInKB
1701,10,False,notInKB,notInKB
1702,1,True,One Nation (Australia),One Nation (Australia)
1703,10,True,notInKB,notInKB
1704,10,False,notInKB,notInKB
1705,1,True,Mark Butler,Mark Butler
1706,9,True,Ontario,Ontario
1707,4,True,"Mattawa, Ontario","Mattawa, Ontario"
1708,1,True,John James Carrick,John James Carrick
1709,10,True,"Port Arthur, Ontario","Port Arthur, Ontario"
1710,1,True,Legislative Assembly of Ontario,Legislative Assembly of Ontario
1711,10,True,"Port Arthur, Ontario",Port Arthur (electoral district)
1712,4,True,Northern Ontario,Northern Ontario
1713,1,True,"Ontario general election, 1911","Ontario general election, 1911"
1714,7,False,notInC,"Ontario general election, 1914"
1715,6,False,notInC,"Ontario general election, 1919"
1716,3,True,Pulp mill,Pulp and paper industry
1717,8,True,World War I,World War I
1718,2,True,Quartermaster,Quartermaster
1719,1,True,Canadian Expeditionary Force,Canadian Expeditionary Force
1720,1,True,Steep Rock Lake,Steep Rock Lake
1721,3,True,Atikokan,Atikokan
1722,1,True,notInKB,notInKB
1723,10,True,Toronto,Toronto
1724,10,True,Order of the British Empire,Order of the British Empire
1725,9,True,Upper Clapton,Upper Clapton
1726,9,True,London,London
1727,9,True,England,English people
1728,10,True,Cricket,Cricket
1729,10,True,University of Cambridge,Cambridge University Cricket Club
1730,10,True,Essex County Cricket Club,Essex County Cricket Club
1731,6,True,Test cricket,Test cricket
1732,3,True,notInKB,notInKB
1733,9,True,Marylebone Cricket Club,Marylebone Cricket Club
1734,10,True,University of Cambridge,University of Cambridge
1735,9,True,Sea captain,Captain (cricket)
1736,7,True,First-class cricket,First-class cricket
1737,1,True,Wicket-keeper,Wicket-keeper
1738,1,True,Wisden Cricketers of the Year,Wisden Cricketers of the Year
1739,9,True,Marylebone Cricket Club,Marylebone Cricket Club
1740,10,True,Order of the British Empire,Order of the British Empire
1741,10,True,England cricket team,England cricket team
1742,1,True,Geoffrey Boycott,Geoffrey Boycott
1743,10,True,"Napier, New Zealand","Napier, New Zealand"
1744,1,True,Test Match Special,Test Match Special
1745,9,True,West Indies,West Indies cricket team
1746,6,True,Edgbaston Cricket Ground,Edgbaston Cricket Ground
1747,1,True,Corinthian-Casuals F.C.,Corinthian-Casuals F.C.
1748,1,True,FA Amateur Cup,FA Amateur Cup
1749,5,True,Bishop Auckland,Bishop Auckland F.C.
1750,1,True,Wingfield Sculls,Wingfield Sculls
1751,5,True,River Thames,River Thames
1752,10,True,"Lancaster, Pennsylvania","Lancaster, Lancashire"
1753,1,True,Central Electricity Generating Board,Central Electricity Generating Board
1754,1,True,Lancaster John O' Gaunt Rowing Club,Lancaster John O' Gaunt Rowing Club
1755,1,True,Wingfield Sculls,Wingfield Sculls
1756,1,True,London Rowing Club,London Rowing Club
1757,7,True,London Borough of Wandsworth,Wandsworth
1758,1,True,Farn Carpmael,Farn Carpmael
1759,4,True,John Marsden (rower),John Marsden (rower)
1760,2,True,notInKB,notInKB
1761,1,True,John Pinches,John Pinches
1762,1,True,Diamond Challenge Sculls,Diamond Challenge Sculls
1763,1,True,Teodor Kocerka,Teodor Kocerka
1764,8,False,notInC,European Rowing Championships
1765,7,True,Rowing at the 1956 Summer Olympics,Rowing at the 1956 Summer Olympics
1766,4,True,Rowing at the 1956 Summer Olympics,1956 Summer Olympics
1767,7,False,notInC,Sweep (rowing)
1768,2,True,Rowing (sport),Sculling
1769,1,True,Scullers Head of the River Race,Scullers Head of the River Race
1770,9,True,Order of the Bath,Order of the Bath
1771,9,True,Distinguished Service Order,Distinguished Service Order
1772,9,True,Order of the British Empire,Order of the British Empire
1773,10,True,Military Cross,Military Cross
1774,10,True,British Army,British Army
1775,1,True,East Africa Command,East Africa Command
1776,9,True,European theatre of World War II,World War II
1777,1,True,Welch Regiment,Welch Regiment
1778,8,True,World War I,World War I
1779,9,True,Battle of France,France
1780,7,True,Belgium,Belgium
1781,2,True,"Staff College, Camberley","Staff College, Camberley"
1782,9,True,Kurdistan,Kurdistan
1783,1,True,Welch Regiment,Welch Regiment
1784,1,True,Nigeria Regiment,Nigeria Regiment
1785,9,True,World War II,World War II
1786,2,True,notInKB,notInKB
1787,1,True,East Africa Command,East Africa Command
1788,4,True,Western Command (United Kingdom),Western Command (United Kingdom)
1789,1,True,Electro-Motive Diesel,Electro-Motive Diesel
1790,2,True,"La Grange, Illinois","La Grange, Illinois"
1791,8,True,A unit,A unit
1792,2,True,Flat-twelve engine,V12 engine
1793,1,True,Traction motor,Traction motor
1794,6,True,EMD E7,EMD E7
1795,5,True,EMD E9,EMD E9
1796,1,True,notInKB,notInKB
1797,3,True,Conrail,Conrail
1798,1,True,20th Century Limited,20th Century Limited
1799,8,True,Midland Railway of Canada,Midland Railway (Kansas)
1800,1,True,"Baldwin City, Kansas","Baldwin City, Kansas"
1801,9,True,Southern Railway (U.S.),Southern Railway (U.S.)
1802,1,True,North Carolina Transportation Museum,North Carolina Transportation Museum
1803,1,True,Southeastern Railway Museum,Southeastern Railway Museum
1804,1,True,Southern Appalachia Railway Museum,Southern Appalachia Railway Museum
1805,1,True,Tennessee Valley Railroad Museum,Tennessee Valley Railroad Museum
1806,1,True,Altoona Works,Altoona Works
1807,1,True,Juniata Terminal Company,Juniata Terminal Company
1808,1,True,Medina Railroad Museum,Medina Railroad Museum
1809,1,True,Mississippi Department of Mental Health,Mississippi Department of Mental Health
1810,10,True,"Meridian, Mississippi","Meridian, Mississippi"
1811,9,True,Mississippi,Mississippi
1812,9,True,"Alcorn County, Mississippi","Alcorn County, Mississippi"
1813,10,True,"Covington County, Mississippi","Covington County, Mississippi"
1814,10,True,Choctaw,"Choctaw County, Mississippi"
1815,9,True,"Clarke County, Mississippi","Clarke County, Mississippi"
1816,9,False,notInC,"Clay County, Mississippi"
1817,10,True,"Forrest County, Mississippi","Forrest County, Mississippi"
1818,10,True,"George County, Mississippi","George County, Mississippi"
1819,8,False,notInC,"Greene County, Mississippi"
1820,10,False,notInC,"Jackson County, Mississippi"
1821,10,False,notInC,"Jasper County, Mississippi"
1822,10,True,Jefferson C. Davis,"Jefferson Davis County, Mississippi"
1823,9,True,"Jones County, Mississippi","Jones County, Mississippi"
1824,10,True,"Kemper County, Mississippi","Kemper County, Mississippi"
1825,10,True,"Lamar County, Mississippi","Lamar County, Mississippi"
1826,4,True,"Lauderdale County, Mississippi","Lauderdale County, Mississippi"
1827,10,True,"Leake County, Mississippi","Leake County, Mississippi"
1828,8,True,"Lowndes County, Mississippi","Lowndes County, Mississippi"
1829,10,False,notInC,"Marion County, Mississippi"
1830,3,True,"Neshoba County, Mississippi","Neshoba County, Mississippi"
1831,9,False,notInC,"Newton County, Mississippi"
1832,3,True,"Noxubee County, Mississippi","Noxubee County, Mississippi"
1833,1,True,"Oktibbeha County, Mississippi","Oktibbeha County, Mississippi"
1834,9,True,"Perry County, Mississippi","Perry County, Mississippi"
1835,10,True,"Prentiss County, Mississippi","Prentiss County, Mississippi"
1836,10,True,"Scott County, Mississippi","Scott County, Mississippi"
1837,9,False,notInC,"Smith County, Mississippi"
1838,1,True,"Tippah County, Mississippi","Tippah County, Mississippi"
1839,5,True,"Tishomingo County, Mississippi","Tishomingo County, Mississippi"
1840,7,False,notInC,"Wayne County, Mississippi"
1841,9,False,notInC,"Webster County, Mississippi"
1842,10,True,"Winston County, Mississippi","Winston County, Mississippi"
1843,1,True,Dorothea Dix,Dorothea Dix
1844,10,True,"Meridian, Mississippi","Meridian, Mississippi"
1845,1,True,Mississippi State Hospital,Mississippi State Hospital
1846,7,True,South Australian House of Assembly,South Australian House of Assembly
1847,10,True,Australia,Australia
1848,9,True,Division of South Australia,South Australia
1849,8,True,Adelaide,Adelaide
1850,10,True,"Fulham, South Australia","Fulham, South Australia"
1851,1,True,"Fulham Gardens, South Australia","Fulham Gardens, South Australia"
1852,9,True,"Grange, South Australia","Grange, South Australia"
1853,5,True,"Henley Beach, South Australia","Henley Beach, South Australia"
1854,2,True,Adelaide,"Henley Beach South, South Australia"
1855,1,True,"Kidman Park, South Australia","Kidman Park, South Australia"
1856,4,True,"Findon, South Australia","Findon, South Australia"
1857,1,True,"Lockleys, South Australia","Lockleys, South Australia"
1858,10,True,"Seaton, South Australia","Seaton, South Australia"
1859,6,True,Australian Labor Party,Australian Labor Party
1860,2,True,notInKB,notInKB
1861,10,True,Liberal Party of Australia,Liberal Party of Australia
1862,1,True,Steve Condous,Steve Condous
1863,1,True,Paul Caica,Paul Caica
1864,8,True,Adelaide,Adelaide
1865,8,True,Adelaide,Electoral district of Adelaide
1866,9,True,Western Australian Legislative Assembly,Western Australian Legislative Assembly
1867,10,True,notInKB,notInKB
1868,9,True,States and territories of Australia,States and territories of Australia
1869,8,True,Western Australia,Western Australia
1870,2,True,"Mount Hawthorn, Western Australia","Mount Hawthorn, Western Australia"
1871,10,True,Australian Labor Party,Australian Labor Party
1872,4,True,Electoral district of Leederville,Electoral district of Leederville
1873,1,True,First Collier Ministry,First Collier Ministry
1874,6,True,notInKB,notInKB
1875,10,True,Liberal Party of Australia,Liberal Party of Australia
1876,10,True,notInKB,notInKB
1877,1,True,Electoral district of Wembley Beaches,Electoral district of Wembley Beaches
1878,10,False,notInKB,notInKB
1879,3,True,Electoral district of Pilbara,Electoral district of Pilbara
1880,2,True,"Roebourne, Western Australia",Electoral district of Roebourne
1881,10,True,notInKB,notInKB
1882,10,True,Electoral district of Subiaco,Electoral district of Subiaco
1883,2,True,Electoral district of Balcatta,Electoral district of Balcatta
1884,10,True,Electoral district of Perth,Electoral district of Perth
1885,9,True,New South Wales Legislative Assembly,New South Wales Legislative Assembly
1886,10,True,Australia,Australia
1887,9,True,New South Wales,New South Wales
1888,9,False,notInC,John Williams (New South Wales state politician)
1889,1,True,National Party of Australia,National Party of Australia
1890,1,True,Urana Shire,Urana Shire
1891,1,True,Jerilderie Shire,Jerilderie Shire
1892,1,True,Berrigan Shire,Berrigan Shire
1893,1,True,Murray Shire,Murray Shire
1894,1,True,Deniliquin Council,Deniliquin Council
1895,1,True,Conargo Shire,Conargo Shire
1896,1,True,Wakool Shire,Wakool Shire
1897,1,True,Hay Shire,Hay Shire
1898,1,True,Balranald Shire,Balranald Shire
1899,1,True,Wentworth Shire,Wentworth Shire
1900,1,True,Carrathool Shire,Carrathool Shire
1901,1,True,Central Darling Shire,Central Darling Shire
1902,1,True,City of Broken Hill,City of Broken Hill
1903,10,True,notInKB,notInKB
1904,9,True,Electoral district of Albury,Electoral district of Albury
1905,7,True,Corowa,Electoral district of Corowa
1906,9,True,City of Wagga Wagga,Electoral district of Wagga Wagga
1907,4,True,Proportional representation,Proportional representation
1908,10,True,City of Broken Hill,Electoral district of Broken Hill
1909,9,True,Western Australian Legislative Assembly,Western Australian Legislative Assembly
1910,10,True,notInKB,notInKB
1911,9,True,States and territories of Australia,States and territories of Australia
1912,8,True,Western Australia,Western Australia
1913,10,True,"Wembley, Western Australia","Wembley, Western Australia"
1914,10,True,notInKB,notInKB
1915,4,True,"Leederville, Western Australia",Electoral district of Leederville
1916,9,True,World War II,World War II
1917,1,True,"Floreat, Western Australia","Floreat, Western Australia"
1918,6,True,"Jolimont, Western Australia","Jolimont, Western Australia"
1919,10,True,"Wembley, Western Australia","Wembley, Western Australia"
1920,2,True,"Doubleview, Western Australia","Doubleview, Western Australia"
1921,1,True,"Gwelup, Western Australia","Gwelup, Western Australia"
1922,3,True,"Innaloo, Western Australia","Innaloo, Western Australia"
1923,9,True,"North Beach, Western Australia","North Beach, Western Australia"
1924,9,True,"Scarborough, Western Australia","Scarborough, Western Australia"
1925,9,True,"Trigg, Western Australia","Trigg, Western Australia"
1926,1,True,"Watermans Bay, Western Australia","Watermans Bay, Western Australia"
1927,10,True,Liberal Party of Australia,Liberal Party of Australia
1928,10,True,Australian Labor Party,Australian Labor Party
1929,10,True,notInKB,notInKB
1930,10,False,notInC,Electoral district of Wembley
1931,3,True,Electoral district of Karrinyup,Electoral district of Karrinyup
1932,1,True,Tasmanian Legislative Council,Tasmanian Legislative Council
1933,10,False,notInC,Tasmanian Legislative Council
1934,10,True,notInKB,notInKB
1935,2,True,Pipers River,"Pipers River, Tasmania"
1936,10,True,"Scottsdale, Tasmania","Scottsdale, Tasmania"
1937,5,True,"Evandale, Tasmania","Evandale, Tasmania"
1938,10,False,notInC,"Swansea, Tasmania"
1939,10,False,notInC,"Derby, Tasmania"
1940,8,True,"Lilydale, Tasmania","Lilydale, Tasmania"
1941,8,True,"Bridport, Tasmania","Bridport, Tasmania"
1942,2,True,"Campbell Town, Tasmania","Campbell Town, Tasmania"
1943,7,True,"St Helens, Tasmania","St Helens, Tasmania"
1944,2,True,"Branxholm, Tasmania","Branxholm, Tasmania"
1945,9,False,notInC,"Avoca, Tasmania"
1946,10,True,"Fingal, Tasmania","Fingal, Tasmania"
1947,3,True,"Bicheno, Tasmania","Bicheno, Tasmania"
1948,10,False,notInC,"Bagdad, Tasmania"
1949,9,True,"Bellingham, Tasmania","Bellingham, Tasmania"
1950,10,False,notInC,"Tomahawk, Tasmania"
1951,10,False,notInC,"Ross, Tasmania"
1952,9,True,"St Marys, Tasmania","St Marys, Tasmania"
1953,1,True,notInKB,notInKB
1954,1,True,notInKB,notInKB
1955,8,True,Analytics,Analytics
1956,8,True,Meijer,Meijer
1957,1,True,Stanley Steemer,Stanley Steemer
1958,1,True,Godiva Chocolatier,Godiva Chocolatier
1959,2,True,Leo Burnett Worldwide,Leo Burnett
