id,candidate_length,in_candidates,response,answer
2276,1,True,John F. Kennedy International Airport,John F. Kennedy International Airport
2277,9,True,New York City,New York City
2278,9,True,Turkey,Turkey
2279,1,True,Turkish Airlines,Turkish Airlines
2280,9,True,Turkey,Turkey
2281,4,True,Manisa,Manisa
2282,9,True,Turkey,Turkey
2283,10,False,notInKB,notInKB
2284,4,False,notInC,Turkish Airlines
2285,10,True,FC Barcelona,FC Barcelona
2286,9,True,Manchester United F.C.,Manchester United F.C.
2287,2,True,United States Soccer Federation,United States Soccer Federation
2288,4,False,notInC,Turkish Airlines
2289,10,False,notInKB,notInKB
2290,10,True,United States,United States
2291,10,True,FIFA World Cup,FIFA World Cup
2292,10,True,United States,United States
2293,9,True,Turkey,Turkey
2294,1,True,Turkish Airlines,Turkish Airlines
2295,9,True,New York City,New York City
2296,9,True,Turkey,Turkey
2297,8,True,United States,United States
2298,9,True,Turkey,Turkey
2299,9,True,United States,United States
2300,7,True,Czech Republic,Czech Republic
2301,7,True,Denmark,Denmark
2302,9,True,France,France
2303,8,True,Ukraine,Ukraine
2304,7,True,Belgium,Belgium
2305,9,True,Greece,Greece
2306,9,True,Turkey,Turkey
2307,9,True,United States,United States
2308,9,True,Unreal Tournament,Unreal
2309,3,False,notInC,Quake III Arena
2310,9,True,Macintosh,Macintosh
2311,9,True,Macintosh,Macintosh
2312,10,True,Marathon (video game),Marathon
2313,10,True,Marathon (video game),Marathon
2314,10,True,Bill Gates,Bill Gates
2315,9,True,OS X,Macintosh
2316,9,True,OS X,Macintosh
2317,9,True,OS X,Macintosh
2318,10,True,Robert M. Carmack,John D. Carmack
2319,10,True,Robert M. Carmack,John D. Carmack
2320,10,True,Republican Party (United States),Republican Party (United States)
2321,10,True,"Littleton, Colorado","Littleton, Colorado"
2322,9,True,Jesus,Jesus
2323,10,True,United States,United States
2324,10,True,PlayStation,Socialist Party (France)
2325,1,True,Wolfenstein 3D,Wolfenstein 3D
2326,2,True,Quake III Arena,Quake III Arena
2327,10,True,Macintosh,Macintosh
2328,10,True,Linux,Linux
2329,10,True,Microsoft Windows,Microsoft Windows
2330,5,True,Executor (software),Executor
2331,9,True,Macintosh,Macintosh
2332,10,True,John D. Carmack,John D. Carmack
2333,10,True,Bill Gates,Bill Gates
2334,10,True,Operating system,Operating system
2335,6,True,John D. Carmack,John D. Carmack
2336,4,True,OS X,Mac OS
2337,10,True,PlayStation,Socialist Party (France)
2338,10,True,Gate (airport),Gate
2339,10,True,Prey (video game),Prey (video game)
2340,10,True,notInKB,notInKB
2341,3,True,notInKB,notInKB
2342,9,True,Frasier,Frasier
2343,10,True,CNN,CNN
2344,1,True,Doomworld,Doomworld
2345,10,True,notInKB,notInKB
2346,9,True,"Columbine, Colorado",Columbine High School massacre
2347,10,True,Target (1985 film),Target Corporation
2348,10,True,notInKB,notInKB
2349,10,False,notInC,Quake (natural phenomenon)
2350,2,True,Quake II,Quake II
2351,9,True,First-person shooter,First-person shooter
2352,10,True,notInKB,notInKB
2353,10,True,notInKB,notInKB
2354,10,True,"Littleton, Colorado","Littleton, Colorado"
2355,10,True,notInKB,notInKB
2356,8,True,Nebraska Cornhuskers,Nebraska Cornhuskers football
2357,1,True,Carl Pelini,Carl Pelini
2358,1,True,John Papuchis,John Papuchis
2359,1,True,Jared Crick,Jared Crick
2360,10,True,2009 Holiday Bowl,Holiday Bowl
2361,4,True,Big Ten Conference,Big Ten Conference
2362,7,True,Kevin Williams (defensive tackle),Kevin Williams (defensive tackle)
2363,1,True,Barney Cotton,Barney Cotton
2364,2,True,John Garrison (ice hockey),John Garrison (ice hockey)
2365,10,True,Jared Crick,Jared Crick
2366,6,True,Marcel Jones,Marcel Jones
2367,9,True,Tempo (journal),Tempo
2368,8,True,Nebraska Cornhuskers,Nebraska Cornhuskers football
2369,7,True,Nebraska Cornhuskers football,Nebraska Cornhuskers
2370,10,True,NU,Nu (mythology)
2371,10,True,University of Nebraska,Nu (mythology)
2372,8,True,Nebraska,Nebraska Cornhuskers football
2373,9,True,Oklahoma,Oklahoma Sooners football
2374,1,True,Niles Paul,Niles Paul
2375,1,True,Taylor Martinez,Taylor Martinez
2376,8,False,notInC,Taylor Martinez
2377,1,True,Zac Lee,Zac Lee
2378,8,False,notInC,Taylor Martinez
2379,1,True,Bo Pelini,Bo Pelini
2380,8,True,Nebraska Cornhuskers,Nebraska Cornhuskers football
2381,7,True,1970 Nebraska Cornhuskers football team,Nebraska Cornhuskers
2382,9,False,notInC,Bo Pelini
2383,10,False,notInC,Carl Pelini
2384,1,True,Lavonte David,Lavonte David
2385,4,True,Big Ten Conference,Big Ten Conference
2386,9,True,Wisconsin,Wisconsin Badgers football
2387,9,True,Iowa,Iowa Hawkeyes football
2388,10,True,2007 Ohio State Buckeyes football team,Ohio State Buckeyes football
2389,8,True,Nebraska Cornhuskers,Nebraska Cornhuskers football
2390,10,False,notInC,Lavonte David
2391,10,True,Mitsubishi,Mitsubishi
2392,10,True,IPod Classic,IPod
2393,7,True,Windows Media Audio,Windows Media Audio
2394,4,True,notInKB,notInKB
2395,6,True,Star Trek (film),Star Trek
2396,1,True,Windows Vista,Windows Vista
2397,1,True,Crestron Electronics,Crestron Electronics
2398,10,True,Olive,Olive
2399,10,True,Paramount Records (1969),Paramount Pictures
2400,5,True,Sony BMG,Sony BMG
2401,10,True,EMI,EMI
2402,10,True,Fantasy Records,Fantasy
2403,2,True,AXS TV,AXS TV
2404,1,True,Image Entertainment,Image Entertainment
2405,4,True,Universal Music Group,Universal Music Group
2406,7,True,Warner Music Group,Warner Music Group
2407,1,True,Linn Records,Linn Records
2408,1,True,Telarc International Corporation,Telarc International Corporation
2409,10,True,Michael Dell,Dell
2410,10,True,Mitsubishi,Mitsubishi
2411,7,True,George Clooney,George Clooney
2412,9,True,Internet Explorer,Internet Explorer
2413,4,True,Adobe Flash Player,Adobe Flash Player
2414,9,True,HIV/AIDS,HIV/AIDS
2415,9,True,HIV/AIDS,HIV/AIDS
2416,9,True,HIV/AIDS,HIV/AIDS
2417,2,True,Pope Benedict XVI,Pope Benedict XVI
2418,9,True,HIV/AIDS,HIV/AIDS
2419,1,True,Joint United Nations Programme on HIV/AIDS,Joint United Nations Programme on HIV/AIDS
2420,0,False,notInC,World AIDS Day
2421,10,True,Europe,Europe
2422,1,True,HIV/AIDS,HIV/AIDS
2423,5,True,Romania,Romania
2424,10,True,Europe,Europe
2425,10,True,French language,France
2426,9,True,Madrid,Madrid
2427,10,True,Europe,Europe
2428,1,True,Berlinische Galerie,Berlinische Galerie
2429,10,True,Berlin,Berlin
2430,9,True,Germany,Germany
2431,1,True,Nan Goldin,Nan Goldin
2432,9,True,HIV/AIDS,HIV/AIDS
2433,10,True,French language,France
2434,9,True,HIV/AIDS,HIV/AIDS
2435,9,True,HIV/AIDS,HIV/AIDS
2436,9,True,HIV/AIDS,HIV/AIDS
2437,8,True,Bulgaria,Bulgaria
2438,2,True,Non-governmental organization,Non-governmental organization
2439,9,True,HIV/AIDS,HIV/AIDS
2440,7,True,Spain,Spain
2441,7,True,Spain,Spain
2442,10,True,Europe,Europe
2443,7,True,Spain,Spain
2444,10,True,Europe,Europe
2445,5,True,Slovenia,Slovenia
2446,10,True,Men who have sex with men,Men who have sex with men
2447,1,True,HIV,HIV
2448,10,True,Europe,Europe
2449,8,True,European Union,European Union
2450,8,True,Libya,Libya
2451,3,True,Presidency of the Council of the European Union,President of the European Union
2452,10,True,European Union,Europe
2453,8,True,European Union,European Union
2454,8,True,European Union,European Union
2455,6,True,Syria,Syria
2456,8,True,Syria,Syria
2457,10,True,European Union,Europe
2458,2,True,Bashar al-Assad,Bashar al-Assad
2459,1,True,Microsoft Press,Microsoft Press
2460,5,True,International Standard Book Number,International Standard Book Number
2461,8,True,Message transfer agent,Message transfer agent
2462,9,False,notInC,Classful network
2463,9,True,Classful network,Classful network
2464,9,False,notInC,Classful network
2465,10,True,Microsoft Windows,Microsoft Windows
2466,10,True,Next (TV series),NeXT
2467,10,True,NeXT,NeXT
2468,10,True,NeXT,NeXT
2469,3,True,Virtual private network,Virtual private network
2470,1,True,Point-to-Point Tunneling Protocol,Point-to-Point Tunneling Protocol
2471,2,True,Point-to-Point Tunneling Protocol,Point-to-Point Tunneling Protocol
2472,1,True,Layer 2 Tunneling Protocol,Layer 2 Tunneling Protocol
2473,1,True,Layer 2 Tunneling Protocol,Layer 2 Tunneling Protocol
2474,3,True,Virtual private network,Virtual private network
2475,1,True,notInKB,notInKB
2476,10,True,Next (novel),NeXT
2477,3,True,Virtual private network,Virtual private network
2478,1,True,Point-to-Point Tunneling Protocol,Point-to-Point Tunneling Protocol
2479,2,True,Point-to-Point Tunneling Protocol,Point-to-Point Tunneling Protocol
2480,1,True,Layer 2 Tunneling Protocol,Layer 2 Tunneling Protocol
2481,1,True,Layer 2 Tunneling Protocol,Layer 2 Tunneling Protocol
2482,3,True,Virtual private network,Virtual private network
2483,1,True,notInKB,notInKB
2484,1,True,Dynamic Host Configuration Protocol,Dynamic Host Configuration Protocol
2485,1,True,Windows Internet Name Service,Windows Internet Name Service
2486,8,True,Transmission Control Protocol,Transmission Control Protocol
2487,8,True,User Datagram Protocol,User Datagram Protocol
2488,7,True,UDP-based Data Transfer Protocol,Port (computer networking)
2489,8,True,Transmission Control Protocol,Transmission Control Protocol
2490,8,True,User Datagram Protocol,User Datagram Protocol
2491,7,True,UDP-based Data Transfer Protocol,Port (computer networking)
2492,9,True,Network address translation,Network address translation
2493,9,True,Network address translation,Network address translation
2494,6,True,Microsoft Management Console,MultiMediaCard
2495,1,True,Microsoft Management Console,Microsoft Management Console
2496,6,True,Microsoft Management Console,MultiMediaCard
2497,9,False,notInC,Classful network
2498,10,True,Microsoft Windows,Microsoft Windows
2499,1,True,Dynamic Host Configuration Protocol,Dynamic Host Configuration Protocol
2500,2,True,Windows Internet Name Service,Windows Internet Name Service
2501,1,True,notInKB,notInKB
2502,2,True,Windows Internet Name Service,Windows Internet Name Service
2503,2,True,Windows Internet Name Service,Windows Internet Name Service
2504,2,True,Windows Internet Name Service,Windows Internet Name Service
2505,2,True,NetBIOS,NetBIOS
2506,2,True,Windows Internet Name Service,Windows Internet Name Service
2507,2,True,NetBIOS,NetBIOS
2508,1,True,Microsoft Press,Microsoft Press
2509,9,True,Arch,Arch
2510,8,True,Louisiana,Louisiana
2511,8,True,Louisiana,Louisiana
2512,8,True,Los Angeles,Louisiana
2513,9,True,Arch,Arch
2514,8,True,Louisiana,Louisiana
2515,10,True,"Phoenix, Arizona","Phoenix, Arizona"
2516,10,True,Arizona,Arizona
2517,10,True,"Nashville, Tennessee","Nashville, Tennessee"
2518,9,True,Tennessee,Tennessee
2519,7,True,Frank Lloyd Wright,Frank Lloyd Wright
2520,1,True,Taliesin West,Taliesin West
2521,6,True,Arizona State University,Arizona State University
2522,8,True,United States,United States
2523,10,True,Utah,Utah
2524,1,True,notInKB,notInKB
2525,10,True,Ede Magyar,Hungary
2526,10,True,Numerical control,Numerical control
2527,10,True,Dean (education),Dean (education)
2528,7,False,notInC,Arizona State University
2529,10,True,Oxford,Oxford
2530,10,True,United Kingdom,England
2531,10,True,notInKB,notInKB
2532,10,True,Space,Space
2533,1,True,Keele University,Keele University
2534,9,True,Staffordshire,Staffordshire
2535,10,True,United Kingdom,England
2536,5,True,University College London,University College London
2537,10,True,New York City,New York City
2538,9,True,Masters of Deception,Ministry of Defence (United Kingdom)
2539,10,True,"Kansas City, Missouri",Kansas City metropolitan area
2540,9,True,Ministry of Defence (United Kingdom),Ministry of Defence (United Kingdom)
2541,10,True,Bentley,Bentley
2542,9,True,United States,United States
2543,10,True,Bentley,Bentley
2544,1,True,National Architectural Accrediting Board,National Architectural Accrediting Board
2545,1,True,Naab,Naab
2546,1,True,K-State Student Union,K-State Student Union
2547,9,True,The Washington Post,The Washington Post
2548,1,True,Sedgwick County Zoo,Sedgwick County Zoo
2549,8,True,Illinois Confederation,Illinois
2550,2,True,ABC Television,Australian Broadcasting Corporation
2551,10,True,Australia,Australia
2552,10,True,Australia,Australia
2553,10,True,Australia,Australia
2554,1,True,notInKB,notInKB
2555,10,True,Australia,Australia
2556,8,True,Queensland,Queensland
2557,10,True,Australia,Australia
2558,10,True,Sound,Sound recording and reproduction
2559,10,True,BBC World Service,BBC
2560,3,True,CBBC,CBBC
2561,10,True,BBC World Service,BBC
2562,10,True,Australia,Australia
2563,9,True,Dutch language,Netherlands
2564,10,True,North America,North America
2565,9,False,notInKB,notInKB
2566,8,True,Wolverine (comics),"Logan, Utah"
2567,10,True,Australia,Australia
2568,10,True,Morris the Tortoise's Wild World of Animals,Morris Motors
2569,10,True,Tortoise,Tortoise
2570,6,True,SeaWorld,SeaWorld
2571,8,True,Serengeti National Park,Serengeti
2572,10,True,World Wide Fund for Nature,World Wide Fund for Nature
2573,10,True,"Monroe County, Ohio","Monroe County, Ohio"
2574,8,True,Ohio,Ohio
2575,8,True,Ohio,Ohio
2576,6,True,FHA insured loan,FHA insured loan
2577,10,True,notInKB,notInKB
2578,10,True,Suburb,Suburb
2579,6,True,Federal Housing Administration,FHA insured loan
2579,6,True,Federal Housing Administration,FHA insured loan
2581,10,True,"Monroe County, Ohio","Monroe County, Ohio"
2582,8,True,Ohio,Ohio
2583,10,False,notInC,"Antioch, Ohio"
2584,4,True,"Beallsville, Ohio","Beallsville, Ohio"
2585,10,False,notInC,"Cameron, Ohio"
2586,3,True,"Clarington, Ohio","Clarington, Ohio"
2587,8,True,"Hannibal, Ohio","Hannibal, Ohio"
2588,9,False,notInC,"Jerusalem, Ohio"
2589,1,True,"Laings, Ohio","Laings, Ohio"
2590,9,True,"Lewisville, Ohio","Lewisville, Ohio"
2591,9,True,"Malaga, Ohio","Malaga, Ohio"
2592,10,True,"Sardis, Ohio","Sardis, Ohio"
2593,9,False,notInC,"Stafford, Ohio"
2594,2,True,"Sycamore Valley, Ohio","Sycamore Valley, Ohio"
2595,1,True,"Woodsfield, Ohio","Woodsfield, Ohio"
2596,10,True,Online banking,Internet
2597,7,False,notInC,MasterCard
2598,10,True,"Welford, Berkshire","Welford, Berkshire"
2599,10,True,"Newbury, Massachusetts","Newbury, Berkshire"
2600,3,True,River Lambourn,Lambourn
2601,9,True,"Wickham, Berkshire",Wickham
2602,9,True,"Easton, Berkshire","Easton, Pennsylvania"
2603,9,False,notInC,"Weston, Berkshire"
2604,1,True,Hoe Benham,Hoe Benham
2605,10,True,Oxford,Oxford
2606,9,True,"Wickham, Berkshire",Wickham
2607,5,True,Gregory of Nazianzus,Pope Gregory I
2608,9,True,"Wickham, Berkshire",Wickham
2609,8,True,National School,National Party of Australia
2610,1,True,Esquire,Esquire
2611,9,True,"Easton, Berkshire","Easton, Pennsylvania"
2612,10,True,"Newbury, Massachusetts","Newbury, Berkshire"
2613,9,True,River Kennet,River Kennet
2614,10,True,"Welford, Berkshire","Welford, Berkshire"
2615,6,True,Berkshire,Berkshire
2616,9,True,River Kennet,River Kennet
2617,10,True,"Newbury, Massachusetts","Newbury, Berkshire"
2618,10,True,"Welford, Berkshire","Welford, Berkshire"
2619,10,True,"Reading, Berkshire","Reading, Berkshire"
2620,9,True,River Kennet,River Kennet
2621,1,True,Great Western Railway,Great Western Railway
2622,9,False,notInC,"Weston, Berkshire"
2623,10,True,"Newbury, Massachusetts","Newbury, Berkshire"
2624,5,True,Lambourne,Lambourne
2625,9,True,"Wickham, Berkshire",Wickham
2626,10,True,"Welford, Berkshire","Welford, Berkshire"
2627,10,True,"Newbury, New Hampshire","Newbury, Berkshire"
2628,8,True,Berkshire,Berkshire
2629,10,True,Great Britain,United Kingdom
2630,10,True,Time (magazine),Time (magazine)
2631,10,True,"Welford, Berkshire","Welford, Berkshire"
2632,10,True,"Welford, Berkshire","Welford, Berkshire"
2633,10,True,Twenty20 Cup,Twenty20
2634,8,True,India,India national cricket team
2635,10,True,Australia national cricket team,Australia national cricket team
2636,8,True,South Africa national cricket team,South Africa national cricket team
2637,10,True,England cricket team,England cricket team
2638,6,True,Sri Lanka,Sri Lanka national cricket team
2639,8,True,Pakistan,Pakistan national cricket team
2640,10,True,New Zealand,New Zealand national cricket team
2641,9,True,West Indies cricket team,West Indies cricket team
2642,10,True,Twenty20 Cup,Twenty20
2643,6,True,Sri Lanka,Sri Lanka national cricket team
2644,8,True,South Africa national cricket team,South Africa national cricket team
2645,10,True,New Zealand,New Zealand national cricket team
2646,9,False,notInC,South Africa
2647,10,True,"Napier, New Zealand","Napier, New Zealand"
2648,10,True,New Zealand national cricket team,New Zealand
2649,9,True,West Indies cricket team,West Indies cricket team
2650,9,True,James Watson,Watson (computer)
2651,10,False,notInKB,notInKB
2652,9,True,Christian,Christian
2653,9,True,NFL on Fox,Fox Broadcasting Company
2654,10,True,notInKB,notInKB
2655,8,True,India national cricket team,India national cricket team
2656,9,True,Franco Harris,Harris Corporation
2657,8,True,India national cricket team,India national cricket team
2658,8,True,India national cricket team,India national cricket team
2659,9,True,Bonus Point,BP
2660,6,True,Sri Lanka national cricket team,Sri Lanka national cricket team
2661,1,True,Michael Hussey,Michael Hussey
2662,6,True,notInKB,notInKB
2663,8,True,Allan Border,Border
2664,10,True,"Antioch, Tennessee",Antioch
2665,10,True,Christ,Christ
2666,10,True,Christ,Christ
2667,10,True,"Antioch, Tennessee",Antioch
2668,3,True,Barney Frank,Barney Frank
2669,1,True,Donald Kohn,Donald Kohn
2670,7,True,"Vice Chairman, Board of Governors of the Federal Reserve System",Vice
2671,3,True,Barney Frank,Barney Frank
2672,1,True,Donald Kohn,Donald Kohn
2673,0,False,notInC,Federal Reserve Board of Governors
2674,10,False,notInC,Government Accountability Office
2675,1,True,Troubled Asset Relief Program,Troubled Asset Relief Program
2676,1,True,United States congressional committee,United States congressional committee
2677,3,True,Federal Reserve System,Emergency Economic Stabilization Act of 2008
2678,7,True,Pennsylvania,Pennsylvania
2679,1,True,Joe Sestak,Joe Sestak
2680,1,True,Joe Sestak,Joe Sestak
2681,10,True,H.R.,Human resource management
2682,8,True,Testimony,Testimony
2683,5,True,United States Department of the Treasury,United States Department of the Treasury
2684,10,True,Bank Enterprise Award,BEA Systems
2685,1,True,Community Development Financial Institutions Fund,Community Development Financial Institutions Fund
2686,2,True,notInKB,notInKB
2687,2,True,notInKB,notInKB
2688,3,True,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation
2689,2,True,notInKB,notInKB
2690,2,True,notInKB,notInKB
2691,2,True,notInKB,notInKB
2692,3,True,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation
2693,2,True,notInKB,notInKB
2694,1,True,Citigroup,Citigroup
2695,3,True,Chat room,Chat room
2696,1,True,Citigroup,Citigroup
2697,7,True,Corporation,Incumbent
2698,9,False,notInC,Enterprise plc
2699,9,True,New York,New York City
2700,1,True,PR Newswire,PR Newswire
2701,2,True,Federal Housing Administration,Federal Housing Administration
2702,10,True,Bank of America,Logo
2703,10,True,United States,United States
2704,9,True,United States,United States
2705,9,True,Black people,African American
2706,8,True,Multiple sclerosis,Multiple sclerosis
2707,8,True,Multiple sclerosis,Multiple sclerosis
2708,8,True,United States,United States
2709,9,True,Science,Science
2710,1,True,Pritzker School of Medicine,Pritzker School of Medicine
2711,6,True,Alzheimer's disease,Alzheimer's disease
2712,8,True,Parkinson's disease,Parkinson's disease
2713,8,True,RNA,RNA
2714,9,True,Baltimore,Baltimore
2715,10,True,Dodge,Dodge
2716,9,True,Dartmouth College,Dartmouth College
2717,10,True,Chicago,Chicago
2718,1,True,University of Chicago Medical Center,University of Chicago Medical Center
2719,10,True,United States Army,United States Army
2720,1,True,Walter Reed Army Medical Center,Walter Reed Army Medical Center
2721,9,True,"Washington, D.C.","Washington, D.C."
2722,2,True,National Institutes of Health,National Institutes of Health
2723,10,True,University of Pennsylvania,University of Pennsylvania
2724,9,True,Philadelphia,Philadelphia
2725,8,True,Multiple sclerosis,Multiple sclerosis
2726,8,True,Multiple sclerosis,Multiple sclerosis
2727,8,True,Multiple sclerosis,Multiple sclerosis
2728,8,True,Multiple sclerosis,Multiple sclerosis
2729,8,True,Multiple sclerosis,Multiple sclerosis
2730,10,True,University of Pennsylvania,University of Pennsylvania
2731,8,True,Multiple sclerosis,Multiple sclerosis
2732,10,True,Japan,Japan
2733,8,True,Multiple sclerosis,Multiple sclerosis
2734,8,True,Multiple sclerosis,Multiple sclerosis
2735,8,True,Multiple sclerosis,Multiple sclerosis
2736,2,True,Immunoglobulin G,Immunoglobulin G
2737,2,True,Immunoglobulin G,Immunoglobulin G
2738,8,True,Multiple sclerosis,Multiple sclerosis
2739,8,True,Multiple sclerosis,Multiple sclerosis
2740,8,True,Multiple sclerosis,Multiple sclerosis
2741,8,True,Multiple sclerosis,Multiple sclerosis
2742,1,True,KXCV,KXCV
2743,1,True,KXCV,KXCV
2744,9,True,Missouri,Missouri
2745,9,True,Missouri,Missouri
2746,10,True,"Kansas City, Missouri",Kansas City metropolitan area
2747,9,True,Missouri,Missouri
2748,4,True,"Platte County, Missouri","Platte County, Missouri"
2749,10,True,"Atchison County, Missouri","Atchison County, Missouri"
2750,10,True,"Caldwell County, Missouri","Caldwell, Kansas"
2751,9,True,"Carroll County, Mississippi","Carroll, New Hampshire"
2752,6,True,"DeKalb County, Missouri","DeKalb, Illinois"
2753,9,True,"Gentry County, Missouri","Gentry County, Missouri"
2754,10,True,"Grundy County, Missouri","Grundy, Virginia"
2755,9,True,"Harrison County, Iowa","Harrison, Arkansas"
2756,9,True,"Holt County, Missouri","Holt County, Missouri"
2757,9,False,notInC,"Livingston County, Kentucky"
2758,8,True,"Mercer County, Missouri","Mercer, Pennsylvania"
2759,6,True,"Nodaway, Missouri","Nodaway County, Missouri"
2760,10,True,"Worth County, Missouri","Worth County, Missouri"
2761,6,True,"Kirksville, Missouri","Kirksville, Missouri"
2762,9,True,"Linn County, Missouri","Linn County, Missouri"
2763,8,True,"BadLLM: Putnam County, Missouri","Putnam, Connecticut"
2764,8,False,notInC,"Sullivan, New Hampshire"
2765,2,True,Northwest Missouri State University,Northwest Missouri State University
2766,9,True,"Maryville, Missouri","Maryville, Missouri"
2767,9,True,Polypropylene,Polypropylene
2768,9,True,Polypropylene,Polypropylene
2769,10,True,Differential scanning calorimetry,Differential scanning calorimetry
2770,10,True,Wax,Wax
2771,9,True,Polypropylene,Polypropylene
2772,9,True,Polypropylene,Polypropylene
2773,9,True,"Pendleton, Indiana","Pendleton, Oregon"
2774,2,True,Polyethylene,High-density polyethylene
2775,9,True,Polypropylene,Polypropylene
2776,9,True,Polypropylene,Polypropylene
2777,10,True,Beijing,Beijing
2778,10,True,China,China
2779,2,True,Lift-to-drag ratio,Lift-to-drag ratio
2780,10,True,United States,United States
2781,9,False,notInC,Credit Suisse
2782,9,True,Polypropylene,Polypropylene
2783,9,True,Polypropylene,Polypropylene
2784,6,False,notInC,Manufacturing
2785,6,False,notInC,Manufacturing
2786,9,False,notInC,Defenceman
2787,9,True,Polypropylene,Polypropylene
2788,9,True,Polypropylene,Polypropylene
2789,10,True,Differential scanning calorimetry,Differential scanning calorimetry
2790,1,True,Wide-angle X-ray scattering,Wide-angle X-ray scattering
2791,10,True,Differential scanning calorimetry,Differential scanning calorimetry
2792,9,True,T,T
2793,9,True,Silicon,Silicon
2794,9,True,Temperature,T
2795,9,True,Silicon,Silicon
2796,9,True,Polypropylene,Polypropylene
2797,9,True,Polypropylene,Polypropylene
2798,9,True,Polypropylene,Polypropylene
2799,9,True,Polypropylene,Polypropylene
2800,9,True,Polypropylene,Polypropylene
2801,9,True,Polypropylene,Polypropylene
2802,9,True,Polypropylene,Polypropylene
2803,9,True,Polypropylene,Polypropylene
2804,9,True,Polypropylene,Polypropylene
2805,9,True,Polypropylene,Polypropylene
2806,10,False,notInC,Silicon
2807,9,True,Rui En,EN postcode area
2808,9,True,"Salina, Sicily","Salina, Kansas"
2809,10,False,notInC,Centimetre
2810,9,True,AI Isayev,Artificial intelligence
2811,9,True,AI Isayev,Artificial intelligence
2812,6,True,Detroit techno,Techno
2813,4,True,Polymer,Polymer
2814,8,True,Digital radiography,DR (broadcaster)
2815,10,True,AK-47,Alaska
2816,9,True,Visual Basic,Visual Basic
2817,7,True,Trevor Releford,Trevor Releford
2818,8,True,"Montgomery, Alabama","Montgomery, Alabama"
2819,9,True,2008 Florida Gators football team,Florida
2820,1,True,JaMychal Green,JaMychal Green
2821,5,True,"Tony Mitchell (basketball, born 1989)","Tony Mitchell (basketball, born 1989)"
2822,2,True,Anthony Grant,Anthony Grant
2823,1,True,Trevor Releford,Trevor Releford
2824,4,True,NCAA Men's Division I Basketball Championship,NCAA Men's Division I Basketball Championship
2825,9,False,notInC,Anthony Grant
2826,9,True,2008 Florida Gators football team,Florida
2827,9,False,notInC,Anthony Grant
2828,10,False,notInC,JaMychal Green
2829,9,True,Trevor Releford,Trevor Releford
2830,9,True,2007 LSU Tigers football team,LSU Tigers football
2831,8,True,"Tuscaloosa, Alabama","Tuscaloosa, Alabama"
2832,10,False,notInC,"Tony Mitchell (basketball, born 1989)"
2833,7,True,Southeastern Conference,Southeastern Conference
2834,10,False,notInC,JaMychal Green
2835,10,False,notInC,"Tony Mitchell (basketball, born 1989)"
2836,8,True,Trevor Releford,Trevor Releford
2837,9,False,notInC,Anthony Grant
2838,9,False,notInC,Anthony Grant
2839,10,False,notInC,"Tony Mitchell (basketball, born 1989)"
2840,10,False,notInC,JaMychal Green
2841,9,False,notInC,Anthony Grant
2842,10,False,notInC,JaMychal Green
2843,8,True,Southeastern Conference,Southeastern Conference
2844,9,False,notInC,Anthony Grant
2845,10,False,notInC,JaMychal Green
2846,9,True,2008 Florida Gators football team,Florida
2847,9,True,2008 LSU Tigers football team,LSU Tigers football
2848,1,True,Billy Donovan,Billy Donovan
2849,9,False,notInC,Anthony Grant
2850,9,True,Marshall University,Marshall University
2851,9,True,2008 Florida Gators football team,Florida
2852,2,True,Anthony Grant,Anthony Grant
2853,10,False,notInC,Billy Donovan
2854,9,True,2008 LSU Tigers football team,LSU Tigers football
2855,10,True,Auburn Tigers,Auburn Tigers football
2856,10,False,notInC,"Tony Mitchell (basketball, born 1989)"
2857,9,True,Trevor Releford,Trevor Releford
2858,8,True,Southeastern Conference,Southeastern Conference
2859,3,True,NCAA Men's Division I Basketball Tournament,NCAA Men's Division I Basketball Championship
2860,9,True,Florida Gators men's basketball,Florida
2861,10,False,notInC,Billy Donovan
2862,6,True,Federal Housing Administration,Federal Housing Administration
2863,2,True,Bank of America,Bank of America
2864,8,True,Canada,Canada
2865,1,True,Ontario,Ontario
2866,1,True,World Wide Web,World Wide Web
2867,1,True,Czech Republic,Czech Republic
2868,1,True,John Kerry,John Kerry
2869,1,True,Citigroup,Citigroup
2870,1,True,North Carolina,North Carolina
2871,4,True,Texas,Texas
2872,4,True,Texas,Texas
2873,1,True,Bradford,Bradford
2874,2,True,Ohio,Ohio
2875,2,False,notInC,"Memphis, Tennessee"
2876,5,True,Chicago,Chicago
2877,8,True,Steve Prefontaine,Palm Pre
2878,3,True,Singapore,Singapore
2879,9,True,South Australia,South Australia
2880,1,True,Oregon,Oregon
2881,7,False,notInC,Bank
2882,9,True,Minnesota,Minnesota
2883,3,True,California,California
2884,0,False,notInC,"Sacramento, California"
2885,2,True,Illinois,Illinois
2886,9,True,Gray wolf,Gray wolf
2887,1,True,University of Mysore,University of Mysore
2888,1,True,notInKB,notInKB
2889,7,True,United States,United States
2890,4,True,Radio broadcasting,Radio broadcasting
2891,7,True,The New York Times,The New York Times
2892,5,True,Sirius Satellite Radio,Sirius Satellite Radio
2893,10,True,American Broadcasting Company,American Broadcasting Company
2894,9,True,CBS,CBS
2895,9,True,NFL on Fox,Fox Broadcasting Company
2896,9,True,The WB,The WB
