id,candidate_length,in_candidates,response,answer
636,1,True,S&P 500,S&P 500
637,1,True,NASDAQ,NASDAQ
638,4,True,New York Stock Exchange,New York Stock Exchange
639,9,True,Dow Jones Industrial Average,Dow Jones Industrial Average
640,1,True,New York Mercantile Exchange,New York Mercantile Exchange
641,1,True,ExxonMobil,ExxonMobil
642,10,True,U.S. Steel,U.S. Steel
643,1,True,The Home Depot,The Home Depot
644,10,True,Saks Fifth Avenue,"Saks, Inc."
645,10,True,Target Corporation,Target Corporation
646,7,True,PacSun,PacSun
647,1,False,notInKB,notInKB
648,10,True,Japan,Japan
649,1,True,Nikkei 225,Nikkei 225
650,10,True,United Kingdom,Great Britain
651,1,True,FTSE 100 Index,FTSE 100 Index
652,9,True,Germany,Germany
653,10,True,DAX,DAX
654,9,True,France,France
655,1,True,CAC 40,CAC 40
